data_ora_proiezione,titolo_film,genere,regista,anno,durata_minuti,eta_minima,prezzo_biglietto
"2025-12-25 13:00:00","Minority Report",ACTION,"Steven Spielberg",2002,145,12,8.5
"2025-12-25 16:00:00","L.A. Confidential",CRIME,"Curtis Hanson",1997,138,12,7.0
"2025-12-26 10:30:00","My Left Foot: The Story of Christy Brown",BIOGRAPHY,"Jim Sheridan",1989,103,0,8.5
"2025-12-27 10:30:00","High Noon",DRAMA,"Fred Zinnemann",1952,85,6,8.0
"2025-12-27 13:00:00","When Harry Met Sally...",COMEDY,"Rob Reiner",1989,95,12,8.5
"2025-12-27 15:30:00","American Psycho",COMEDY,"Mary Harron",2000,101,12,7.0
"2025-12-28 10:30:00","The Great Escape",ADVENTURE,"John Sturges",1963,172,0,8.5
"2025-12-28 14:00:00","Yôjinbô",ACTION,"Akira Kurosawa",1961,110,12,8.0
"2025-12-28 16:30:00","La planète sauvage",ANIMATION,"René Laloux",1973,72,0,8.5
"2025-12-29 10:00:00","Chung Hing sam lam",COMEDY,"Kar-Wai Wong",1994,102,0,7.5
"2025-12-29 12:30:00","Papillon",BIOGRAPHY,"Franklin J. Schaffner",1973,151,16,8.0
"2025-12-30 10:00:00","Office Space",COMEDY,"Mike Judge",1999,89,16,7.5
"2025-12-31 10:30:00","The Wild Bunch",ACTION,"Sam Peckinpah",1969,145,12,6.5
"2026-01-01 10:30:00","The Departed",CRIME,"Martin Scorsese",2006,151,12,8.0
"2026-01-01 14:00:00","Midnight Express",BIOGRAPHY,"Alan Parker",1978,121,12,8.5
"2026-01-01 17:00:00","Love and Death",COMEDY,"Woody Allen",1975,85,6,8.0
"2026-01-02 10:00:00","The Third Man",FILM_NOIR,"Carol Reed",1949,104,12,6.5
"2026-01-03 10:30:00","Fargo",CRIME,"Joel Coen",1996,98,12,7.0
"2026-01-03 13:00:00","The Last Samurai",ACTION,"Edward Zwick",2003,154,12,7.5
"2026-01-03 16:30:00","Predator",ACTION,"John McTiernan",1987,107,12,7.5
"2026-01-03 19:00:00","Mississippi Burning",CRIME,"Alan Parker",1988,128,12,10.0
"2026-01-04 10:30:00","Chung Hing sam lam",COMEDY,"Kar-Wai Wong",1994,102,0,8.5
"2026-01-04 13:00:00","L.A. Confidential",CRIME,"Curtis Hanson",1997,138,12,7.5
"2026-01-04 16:00:00","The Remains of the Day",DRAMA,"James Ivory",1993,134,0,8.0
"2026-01-04 19:00:00","Fargo",CRIME,"Joel Coen",1996,98,12,9.0
"2026-01-05 10:30:00","Office Space",COMEDY,"Mike Judge",1999,89,16,7.0
"2026-01-05 13:00:00","Papillon",BIOGRAPHY,"Franklin J. Schaffner",1973,151,16,7.0
"2026-01-05 16:30:00","The Last Samurai",ACTION,"Edward Zwick",2003,154,12,6.5
"2026-01-06 10:30:00","Hannah and Her Sisters",COMEDY,"Woody Allen",1986,107,12,6.5
"2026-01-06 13:30:00","Hannah and Her Sisters",COMEDY,"Woody Allen",1986,107,12,6.5
"2026-01-07 10:00:00","Taegukgi hwinalrimyeo",ACTION,"Je-kyu Kang",2004,140,16,7.5
"2026-01-08 10:00:00","Taegukgi hwinalrimyeo",ACTION,"Je-kyu Kang",2004,140,16,7.5
"2026-01-08 13:30:00","Double Indemnity",CRIME,"Billy Wilder",1944,107,12,7.5
"2026-01-08 16:00:00","Harvey",COMEDY,"Henry Koster",1950,104,12,8.5
"2026-01-09 10:00:00","Kôkaku Kidôtai",ANIMATION,"Mamoru Oshii",1995,83,12,7.0
"2026-01-10 10:00:00","Office Space",COMEDY,"Mike Judge",1999,89,16,7.5
"2026-01-10 12:30:00","Papillon",BIOGRAPHY,"Franklin J. Schaffner",1973,151,16,7.5
"2026-01-10 16:00:00","High Noon",DRAMA,"Fred Zinnemann",1952,85,6,7.5
"2026-01-10 18:30:00","Dirty Harry",ACTION,"Don Siegel",1971,102,12,9.5
"2026-01-11 10:00:00","Ray",BIOGRAPHY,"Taylor Hackford",2004,152,12,8.5
"2026-01-11 13:30:00","Dirty Harry",ACTION,"Don Siegel",1971,102,12,8.0
"2026-01-11 16:00:00","Fargo",CRIME,"Joel Coen",1996,98,12,8.5
"2026-01-11 18:30:00","Taegukgi hwinalrimyeo",ACTION,"Je-kyu Kang",2004,140,16,9.0
"2026-01-12 10:00:00","Predator",ACTION,"John McTiernan",1987,107,12,8.5
"2026-01-12 12:30:00","When Harry Met Sally...",COMEDY,"Rob Reiner",1989,95,12,8.5
"2026-01-13 10:30:00","Dirty Harry",ACTION,"Don Siegel",1971,102,12,6.5
"2026-01-14 10:30:00","Midnight Express",BIOGRAPHY,"Alan Parker",1978,121,12,8.5
"2026-01-15 10:00:00","Ray",BIOGRAPHY,"Taylor Hackford",2004,152,12,8.0
"2026-01-15 13:30:00","No Man's Land",COMEDY,"Danis Tanovic",2001,98,16,7.5
"2026-01-15 16:00:00","Office Space",COMEDY,"Mike Judge",1999,89,16,8.5
"2026-01-16 10:30:00","Zerkalo",BIOGRAPHY,"Andrei Tarkovsky",1975,107,0,7.0
"2026-01-16 13:00:00","Withnail & I",COMEDY,"Bruce Robinson",1987,107,16,8.0
"2026-01-17 10:30:00","Forrest Gump",DRAMA,"Robert Zemeckis",1994,142,12,8.5
"2026-01-17 13:30:00","The Last Samurai",ACTION,"Edward Zwick",2003,154,12,8.5
"2026-01-17 17:00:00","To Kill a Mockingbird",CRIME,"Robert Mulligan",1962,129,0,8.0
"2026-01-17 20:00:00","Taegukgi hwinalrimyeo",ACTION,"Je-kyu Kang",2004,140,16,10.0
"2026-01-18 10:30:00","The Remains of the Day",DRAMA,"James Ivory",1993,134,0,8.5
"2026-01-18 13:30:00","High Noon",DRAMA,"Fred Zinnemann",1952,85,6,6.5
"2026-01-18 16:00:00","Amadeus",BIOGRAPHY,"Milos Forman",1984,160,16,8.0
"2026-01-18 19:30:00","The Remains of the Day",DRAMA,"James Ivory",1993,134,0,9.0
"2026-01-19 10:30:00","Withnail & I",COMEDY,"Bruce Robinson",1987,107,16,7.0
"2026-01-19 13:00:00","Forrest Gump",DRAMA,"Robert Zemeckis",1994,142,12,7.5
"2026-01-19 16:00:00","The Third Man",FILM_NOIR,"Carol Reed",1949,104,12,7.5
"2026-01-20 10:30:00","Mississippi Burning",CRIME,"Alan Parker",1988,128,12,6.5
"2026-01-20 13:30:00","Dirty Harry",ACTION,"Don Siegel",1971,102,12,8.0
"2026-01-21 10:00:00","Fargo",CRIME,"Joel Coen",1996,98,12,8.0
"2026-01-22 10:30:00","Barry Lyndon",ADVENTURE,"Stanley Kubrick",1975,185,6,6.5
"2026-01-23 10:30:00","Predator",ACTION,"John McTiernan",1987,107,12,8.5
"2026-01-24 10:30:00","Gongdong gyeongbi guyeok JSA",ACTION,"Chan-wook Park",2000,110,12,8.0
"2026-01-24 13:30:00","Taegukgi hwinalrimyeo",ACTION,"Je-kyu Kang",2004,140,16,7.5
"2026-01-24 17:00:00","Ray",BIOGRAPHY,"Taylor Hackford",2004,152,12,7.0
"2026-01-25 10:30:00","Fargo",CRIME,"Joel Coen",1996,98,12,8.0
"2026-01-25 13:00:00","Forrest Gump",DRAMA,"Robert Zemeckis",1994,142,12,7.0
"2026-01-25 16:30:00","The 39 Steps",CRIME,"Alfred Hitchcock",1935,86,12,7.5
"2026-01-26 10:00:00","No Man's Land",COMEDY,"Danis Tanovic",2001,98,16,7.5
"2026-01-26 12:30:00","Wait Until Dark",THRILLER,"Terence Young",1967,108,12,7.5
"2026-01-26 15:30:00","To Have and Have Not",ADVENTURE,"Howard Hawks",1944,100,6,6.5
"2026-01-27 10:30:00","Au revoir les enfants",DRAMA,"Louis Malle",1987,104,0,7.5
"2026-01-27 13:00:00","Blade Runner",ACTION,"Ridley Scott",1982,117,12,8.5
"2026-01-28 10:30:00","Au revoir les enfants",DRAMA,"Louis Malle",1987,104,0,8.5
"2026-01-28 13:00:00","The Usual Suspects",CRIME,"Bryan Singer",1995,106,12,8.0
"2026-01-29 10:00:00","Dirty Harry",ACTION,"Don Siegel",1971,102,12,7.0
"2026-01-29 12:30:00","Viskningar och rop",DRAMA,"Ingmar Bergman",1972,91,12,7.5
"2026-01-29 15:00:00","Withnail & I",COMEDY,"Bruce Robinson",1987,107,16,7.0
"2026-01-30 10:30:00","Midnight Express",BIOGRAPHY,"Alan Parker",1978,121,12,7.5
"2026-01-31 10:00:00","Wait Until Dark",THRILLER,"Terence Young",1967,108,12,7.5
"2026-01-31 12:30:00","No Man's Land",COMEDY,"Danis Tanovic",2001,98,16,8.5
"2026-01-31 15:00:00","Brokeback Mountain",DRAMA,"Ang Lee",2005,134,12,8.0
"2026-02-01 10:00:00","Forrest Gump",DRAMA,"Robert Zemeckis",1994,142,12,8.5
"2026-02-01 13:30:00","Les yeux sans visage",DRAMA,"Georges Franju",1960,90,12,7.5
"2026-02-01 16:00:00","Blade Runner",ACTION,"Ridley Scott",1982,117,12,8.0
"2026-02-02 10:30:00","The 39 Steps",CRIME,"Alfred Hitchcock",1935,86,12,6.5
"2026-02-02 13:00:00","Children of Men",ADVENTURE,"Alfonso Cuarón",2006,109,12,6.5
"2026-02-02 15:30:00","Les yeux sans visage",DRAMA,"Georges Franju",1960,90,12,8.0
"2026-02-03 10:00:00","Withnail & I",COMEDY,"Bruce Robinson",1987,107,16,7.5
"2026-02-03 12:30:00","The Remains of the Day",DRAMA,"James Ivory",1993,134,0,7.5
"2026-02-03 15:30:00","Gongdong gyeongbi guyeok JSA",ACTION,"Chan-wook Park",2000,110,12,6.5
"2026-02-04 10:30:00","Dirty Harry",ACTION,"Don Siegel",1971,102,12,8.0
"2026-02-05 10:00:00","Billy Elliot",DRAMA,"Stephen Daldry",2000,110,16,6.5
"2026-02-06 10:30:00","Les yeux sans visage",DRAMA,"Georges Franju",1960,90,12,8.5
"2026-02-06 13:00:00","Minority Report",ACTION,"Steven Spielberg",2002,145,12,7.0
"2026-02-07 10:00:00","Zerkalo",BIOGRAPHY,"Andrei Tarkovsky",1975,107,0,6.5
"2026-02-07 12:30:00","The Usual Suspects",CRIME,"Bryan Singer",1995,106,12,8.5
"2026-02-07 15:00:00","Blade Runner",ACTION,"Ridley Scott",1982,117,12,7.0
"2026-02-08 10:00:00","Edward Scissorhands",DRAMA,"Tim Burton",1990,105,0,7.5
"2026-02-08 12:30:00","Billy Elliot",DRAMA,"Stephen Daldry",2000,110,16,8.5
"2026-02-08 15:00:00","Amadeus",BIOGRAPHY,"Milos Forman",1984,160,16,7.0
"2026-02-08 18:30:00","Mississippi Burning",CRIME,"Alan Parker",1988,128,12,9.0
"2026-02-09 10:00:00","Gongdong gyeongbi guyeok JSA",ACTION,"Chan-wook Park",2000,110,12,8.5
"2026-02-09 12:30:00","Viskningar och rop",DRAMA,"Ingmar Bergman",1972,91,12,8.0
"2026-02-10 10:30:00","Children of Men",ADVENTURE,"Alfonso Cuarón",2006,109,12,6.5
"2026-02-10 13:00:00","Nuovo Cinema Paradiso",DRAMA,"Giuseppe Tornatore",1988,155,0,8.0
"2026-02-10 16:30:00","No Man's Land",COMEDY,"Danis Tanovic",2001,98,16,8.0
"2026-02-11 10:30:00","Barton Fink",COMEDY,"Joel Coen",1991,116,0,7.5
"2026-02-11 13:30:00","The Usual Suspects",CRIME,"Bryan Singer",1995,106,12,8.0
"2026-02-12 10:00:00","Back to the Future Part II",ADVENTURE,"Robert Zemeckis",1989,108,0,6.5
"2026-02-13 10:00:00","Barry Lyndon",ADVENTURE,"Stanley Kubrick",1975,185,6,7.0
"2026-02-13 14:00:00","The Color Purple",DRAMA,"Steven Spielberg",1985,154,0,7.5
"2026-02-14 10:30:00","Viskningar och rop",DRAMA,"Ingmar Bergman",1972,91,12,8.5
"2026-02-14 13:00:00","Sherlock Jr.",ACTION,"Buster Keaton",1924,45,12,8.0
"2026-02-14 14:30:00","Citizen Kane",DRAMA,"Orson Welles",1941,119,12,7.5
"2026-02-15 10:30:00","No Man's Land",COMEDY,"Danis Tanovic",2001,98,16,8.0
"2026-02-15 13:00:00","Withnail & I",COMEDY,"Bruce Robinson",1987,107,16,7.0
"2026-02-15 15:30:00","The Blues Brothers",ACTION,"John Landis",1980,133,0,7.5
"2026-02-16 10:00:00","Barton Fink",COMEDY,"Joel Coen",1991,116,0,8.5
"2026-02-17 10:30:00","Stalker",DRAMA,"Andrei Tarkovsky",1979,162,0,7.0
"2026-02-18 10:00:00","Au revoir les enfants",DRAMA,"Louis Malle",1987,104,0,8.0
"2026-02-18 12:30:00","Dirty Harry",ACTION,"Don Siegel",1971,102,12,7.0
"2026-02-18 15:00:00","Sherlock Jr.",ACTION,"Buster Keaton",1924,45,12,8.0
"2026-02-19 10:30:00","The Last Picture Show",DRAMA,"Peter Bogdanovich",1971,118,16,7.0
"2026-02-20 10:00:00","Stalker",DRAMA,"Andrei Tarkovsky",1979,162,0,6.5
"2026-02-20 13:30:00","Gongdong gyeongbi guyeok JSA",ACTION,"Chan-wook Park",2000,110,12,6.5
"2026-02-20 16:00:00","La planète sauvage",ANIMATION,"René Laloux",1973,72,0,7.5
"2026-02-21 10:00:00","Sherlock Jr.",ACTION,"Buster Keaton",1924,45,12,6.5
"2026-02-21 11:30:00","High Noon",DRAMA,"Fred Zinnemann",1952,85,6,7.0
"2026-02-21 14:00:00","Badlands",ACTION,"Terrence Malick",1973,94,6,7.5
"2026-02-22 10:00:00","Minority Report",ACTION,"Steven Spielberg",2002,145,12,8.5
"2026-02-22 13:00:00","Au revoir les enfants",DRAMA,"Louis Malle",1987,104,0,7.0
"2026-02-22 15:30:00","The 39 Steps",CRIME,"Alfred Hitchcock",1935,86,12,8.5
"2026-02-22 17:30:00","Forrest Gump",DRAMA,"Robert Zemeckis",1994,142,12,7.0
"2026-02-23 10:00:00","Viskningar och rop",DRAMA,"Ingmar Bergman",1972,91,12,8.0
"2026-02-23 12:30:00","Viskningar och rop",DRAMA,"Ingmar Bergman",1972,91,12,6.5
"2026-02-24 10:00:00","Stalker",DRAMA,"Andrei Tarkovsky",1979,162,0,8.0
"2026-02-24 13:30:00","Do the Right Thing",COMEDY,"Spike Lee",1989,120,16,7.5
"2026-02-25 10:30:00","Stalker",DRAMA,"Andrei Tarkovsky",1979,162,0,7.5
"2026-02-26 10:30:00","The General",ACTION,"Clyde Bruckman",1926,67,12,6.5
"2026-02-26 12:30:00","Sholay",ACTION,"Ramesh Sippy",1975,204,0,8.0
"2026-02-27 10:30:00","The Blues Brothers",ACTION,"John Landis",1980,133,0,7.5
"2026-02-28 10:30:00","Road to Perdition",CRIME,"Sam Mendes",2002,117,12,6.5
"2026-02-28 13:30:00","The Blues Brothers",ACTION,"John Landis",1980,133,0,7.0
"2026-02-28 16:30:00","Edward Scissorhands",DRAMA,"Tim Burton",1990,105,0,6.5
"2026-02-28 19:00:00","Badlands",ACTION,"Terrence Malick",1973,94,6,9.5
"2026-03-01 10:00:00","Au revoir les enfants",DRAMA,"Louis Malle",1987,104,0,7.0
"2026-03-01 12:30:00","Sholay",ACTION,"Ramesh Sippy",1975,204,0,8.0
"2026-03-01 16:30:00","Nosferatu",FANTASY,"F.W. Murnau",1922,94,12,7.0
"2026-03-02 10:30:00","Nuovo Cinema Paradiso",DRAMA,"Giuseppe Tornatore",1988,155,0,8.0
"2026-03-03 10:00:00","Back to the Future Part II",ADVENTURE,"Robert Zemeckis",1989,108,0,7.0
"2026-03-03 12:30:00","Fitzcarraldo",ADVENTURE,"Werner Herzog",1982,158,16,8.0
"2026-03-04 10:00:00","Fitzcarraldo",ADVENTURE,"Werner Herzog",1982,158,16,6.5
"2026-03-04 13:30:00","Au revoir les enfants",DRAMA,"Louis Malle",1987,104,0,7.5
"2026-03-05 10:30:00","Nuovo Cinema Paradiso",DRAMA,"Giuseppe Tornatore",1988,155,0,7.0
"2026-03-05 14:00:00","Sholay",ACTION,"Ramesh Sippy",1975,204,0,7.0
"2026-03-05 18:00:00","Citizen Kane",DRAMA,"Orson Welles",1941,119,12,9.0
"2026-03-06 10:00:00","La planète sauvage",ANIMATION,"René Laloux",1973,72,0,8.0
"2026-03-06 12:00:00","Do the Right Thing",COMEDY,"Spike Lee",1989,120,16,6.5
"2026-03-06 15:00:00","Nuovo Cinema Paradiso",DRAMA,"Giuseppe Tornatore",1988,155,0,7.5
"2026-03-07 10:00:00","The Kid",COMEDY,"Charles Chaplin",1921,68,12,8.5
"2026-03-07 12:00:00","Badlands",ACTION,"Terrence Malick",1973,94,6,8.0
"2026-03-07 14:30:00","Road to Perdition",CRIME,"Sam Mendes",2002,117,12,6.5
"2026-03-08 10:00:00","The Lord of the Rings: The Return of the King",ACTION,"Peter Jackson",2003,201,0,8.5
"2026-03-08 14:00:00","Star Wars: Episode VI - Return of the Jedi",ACTION,"Richard Marquand",1983,131,0,8.5
"2026-03-08 17:00:00","Monsters, Inc.",ANIMATION,"Pete Docter",2001,92,0,6.5
"2026-03-09 10:30:00","Sholay",ACTION,"Ramesh Sippy",1975,204,0,6.5
"2026-03-10 10:00:00","Citizen Kane",DRAMA,"Orson Welles",1941,119,12,6.5
"2026-03-10 12:30:00","The Kid",COMEDY,"Charles Chaplin",1921,68,12,8.0
"2026-03-10 14:30:00","Mononoke-hime",ANIMATION,"Hayao Miyazaki",1997,134,0,7.5
"2026-03-11 10:00:00","Citizen Kane",DRAMA,"Orson Welles",1941,119,12,8.0
"2026-03-11 13:00:00","Manhattan",COMEDY,"Woody Allen",1979,96,16,7.5
"2026-03-12 10:30:00","La leggenda del pianista sull'oceano",DRAMA,"Giuseppe Tornatore",1998,169,0,6.5
"2026-03-13 10:30:00","The General",ACTION,"Clyde Bruckman",1926,67,12,6.5
"2026-03-14 10:30:00","Badlands",ACTION,"Terrence Malick",1973,94,6,6.5
"2026-03-14 13:00:00","The Lord of the Rings: The Return of the King",ACTION,"Peter Jackson",2003,201,0,8.5
"2026-03-14 17:00:00","Wait Until Dark",THRILLER,"Terence Young",1967,108,12,8.0
"2026-03-14 19:30:00","Do the Right Thing",COMEDY,"Spike Lee",1989,120,16,10.0
"2026-03-15 10:00:00","Tôkyô monogatari",DRAMA,"Yasujirô Ozu",1953,136,0,8.0
"2026-03-15 13:30:00","Ivanovo detstvo",DRAMA,"Andrei Tarkovsky",1962,95,12,7.0
"2026-03-15 16:00:00","Stalker",DRAMA,"Andrei Tarkovsky",1979,162,0,8.0
"2026-03-16 10:00:00","The Kid",COMEDY,"Charles Chaplin",1921,68,12,6.5
"2026-03-17 10:00:00","Road to Perdition",CRIME,"Sam Mendes",2002,117,12,8.5
"2026-03-18 10:30:00","Stalker",DRAMA,"Andrei Tarkovsky",1979,162,0,7.0
"2026-03-18 14:00:00","Star Wars: Episode VI - Return of the Jedi",ACTION,"Richard Marquand",1983,131,0,7.0
"2026-03-18 17:00:00","The Day the Earth Stood Still",DRAMA,"Robert Wise",1951,92,0,8.5
"2026-03-19 10:30:00","Stalker",DRAMA,"Andrei Tarkovsky",1979,162,0,8.5
"2026-03-19 14:00:00","Sen to Chihiro no kamikakushi",ANIMATION,"Hayao Miyazaki",2001,125,0,7.0
"2026-03-19 17:00:00","To Have and Have Not",ADVENTURE,"Howard Hawks",1944,100,6,7.5
"2026-03-20 10:30:00","The Bridges of Madison County",DRAMA,"Clint Eastwood",1995,135,12,6.5
"2026-03-21 10:00:00","The Conversation",DRAMA,"Francis Ford Coppola",1974,113,0,7.5
"2026-03-21 13:00:00","Ivanovo detstvo",DRAMA,"Andrei Tarkovsky",1962,95,12,8.0
"2026-03-21 15:30:00","Badlands",ACTION,"Terrence Malick",1973,94,6,7.5
"2026-03-22 10:30:00","Sherlock Jr.",ACTION,"Buster Keaton",1924,45,12,7.0
"2026-03-22 12:00:00","La leggenda del pianista sull'oceano",DRAMA,"Giuseppe Tornatore",1998,169,0,7.0
"2026-03-22 15:30:00","The Lord of the Rings: The Return of the King",ACTION,"Peter Jackson",2003,201,0,7.5
"2026-03-23 10:00:00","The Odd Couple",COMEDY,"Gene Saks",1968,105,0,7.5
"2026-03-24 10:30:00","Pride & Prejudice",DRAMA,"Joe Wright",2005,129,6,7.5
"2026-03-25 10:00:00","Nosferatu",FANTASY,"F.W. Murnau",1922,94,12,7.5
"2026-03-25 12:30:00","Pan's Labyrinth",DRAMA,"Guillermo del Toro",2006,118,12,6.5
"2026-03-25 15:30:00","Letters from Iwo Jima",ACTION,"Clint Eastwood",2006,141,12,8.5
"2026-03-26 10:30:00","The Bridges of Madison County",DRAMA,"Clint Eastwood",1995,135,12,7.0
"2026-03-26 13:30:00","Back to the Future Part II",ADVENTURE,"Robert Zemeckis",1989,108,0,6.5
"2026-03-26 16:00:00","Pan's Labyrinth",DRAMA,"Guillermo del Toro",2006,118,12,7.5
"2026-03-27 10:00:00","Taegukgi hwinalrimyeo",ACTION,"Je-kyu Kang",2004,140,16,8.0
"2026-03-27 13:30:00","Star Wars: Episode VI - Return of the Jedi",ACTION,"Richard Marquand",1983,131,0,8.5
"2026-03-28 10:30:00","The Wizard of Oz",ADVENTURE,"Victor Fleming",1939,102,0,7.5
"2026-03-28 13:00:00","The General",ACTION,"Clyde Bruckman",1926,67,12,8.0
"2026-03-28 15:00:00","Airplane!",COMEDY,"Jim Abrahams",1980,88,0,7.5
"2026-03-28 17:30:00","Letters from Iwo Jima",ACTION,"Clint Eastwood",2006,141,12,8.5
"2026-03-29 10:00:00","Death Note: Desu nôto",CRIME,"Shûsuke Kaneko",2006,126,12,8.0
"2026-03-29 13:00:00","Ivanovo detstvo",DRAMA,"Andrei Tarkovsky",1962,95,12,7.5
"2026-03-29 15:30:00","Billy Elliot",DRAMA,"Stephen Daldry",2000,110,16,8.0
"2026-03-30 10:00:00","Back to the Future Part II",ADVENTURE,"Robert Zemeckis",1989,108,0,7.0
"2026-03-30 12:30:00","Sholay",ACTION,"Ramesh Sippy",1975,204,0,6.5
"2026-03-31 10:00:00","Vertigo",MYSTERY,"Alfred Hitchcock",1958,128,12,8.0
"2026-04-01 10:00:00","Manhattan",COMEDY,"Woody Allen",1979,96,16,8.0
"2026-04-01 12:30:00","Tôkyô monogatari",DRAMA,"Yasujirô Ozu",1953,136,0,7.0
"2026-04-01 15:30:00","Wait Until Dark",THRILLER,"Terence Young",1967,108,12,8.0
"2026-04-02 10:30:00","The Big Lebowski",COMEDY,"Joel Coen",1998,117,16,8.0
"2026-04-03 10:00:00","Inside Man",CRIME,"Spike Lee",2006,129,16,8.0
"2026-04-04 10:30:00","Inherit the Wind",BIOGRAPHY,"Stanley Kramer",1960,128,12,7.5
"2026-04-04 13:30:00","The Big Lebowski",COMEDY,"Joel Coen",1998,117,16,8.0
"2026-04-04 16:30:00","Aliens",ACTION,"James Cameron",1986,137,0,7.5
"2026-04-05 10:00:00","Sen to Chihiro no kamikakushi",ANIMATION,"Hayao Miyazaki",2001,125,0,8.5
"2026-04-05 13:00:00","Aliens",ACTION,"James Cameron",1986,137,0,7.5
"2026-04-05 16:00:00","Mononoke-hime",ANIMATION,"Hayao Miyazaki",1997,134,0,8.5
"2026-04-06 10:00:00","Ivanovo detstvo",DRAMA,"Andrei Tarkovsky",1962,95,12,7.5
"2026-04-06 12:30:00","Taegukgi hwinalrimyeo",ACTION,"Je-kyu Kang",2004,140,16,8.5
"2026-04-06 15:30:00","Ivanovo detstvo",DRAMA,"Andrei Tarkovsky",1962,95,12,7.5
"2026-04-07 10:00:00","Hiroshima mon amour",DRAMA,"Alain Resnais",1959,90,12,8.0
"2026-04-07 12:30:00","Annie Hall",COMEDY,"Woody Allen",1977,93,12,7.5
"2026-04-07 15:00:00","Taegukgi hwinalrimyeo",ACTION,"Je-kyu Kang",2004,140,16,8.0
"2026-04-08 10:00:00","Hiroshima mon amour",DRAMA,"Alain Resnais",1959,90,12,8.5
"2026-04-08 12:30:00","Death Note: Desu nôto",CRIME,"Shûsuke Kaneko",2006,126,12,8.0
"2026-04-08 15:30:00","Airplane!",COMEDY,"Jim Abrahams",1980,88,0,6.5
"2026-04-09 10:30:00","The Odd Couple",COMEDY,"Gene Saks",1968,105,0,6.5
"2026-04-09 13:00:00","On Golden Pond",DRAMA,"Mark Rydell",1981,109,12,7.0
"2026-04-10 10:00:00","The Conversation",DRAMA,"Francis Ford Coppola",1974,113,0,6.5
"2026-04-10 12:30:00","Airplane!",COMEDY,"Jim Abrahams",1980,88,0,8.5
"2026-04-10 15:00:00","The Conversation",DRAMA,"Francis Ford Coppola",1974,113,0,8.0
"2026-04-11 10:30:00","À bout de souffle",CRIME,"Jean-Luc Godard",1960,90,0,8.0
"2026-04-11 13:00:00","The Lord of the Rings: The Return of the King",ACTION,"Peter Jackson",2003,201,0,7.5
"2026-04-11 17:00:00","Sabrina",COMEDY,"Billy Wilder",1954,113,12,6.5
"2026-04-12 10:00:00","The Conversation",DRAMA,"Francis Ford Coppola",1974,113,0,7.5
"2026-04-12 12:30:00","To Have and Have Not",ADVENTURE,"Howard Hawks",1944,100,6,7.5
"2026-04-12 15:00:00","Ivanovo detstvo",DRAMA,"Andrei Tarkovsky",1962,95,12,8.0
"2026-04-12 17:30:00","Inherit the Wind",BIOGRAPHY,"Stanley Kramer",1960,128,12,6.5
"2026-04-13 10:30:00","The African Queen",ADVENTURE,"John Huston",1951,105,6,7.5
"2026-04-14 10:30:00","Sabrina",COMEDY,"Billy Wilder",1954,113,12,8.0
"2026-04-14 13:30:00","Ivanovo detstvo",DRAMA,"Andrei Tarkovsky",1962,95,12,7.0
"2026-04-15 10:30:00","Taegukgi hwinalrimyeo",ACTION,"Je-kyu Kang",2004,140,16,8.5
"2026-04-15 14:00:00","Hotaru no haka",ANIMATION,"Isao Takahata",1988,89,0,7.0
"2026-04-15 16:30:00","Lethal Weapon",ACTION,"Richard Donner",1987,109,12,6.5
"2026-04-16 10:30:00","Fa yeung nin wah",DRAMA,"Kar-Wai Wong",2000,98,0,8.0
"2026-04-16 13:00:00","The African Queen",ADVENTURE,"John Huston",1951,105,6,8.0
"2026-04-16 15:30:00","Taegukgi hwinalrimyeo",ACTION,"Je-kyu Kang",2004,140,16,7.5
"2026-04-17 10:30:00","Ivanovo detstvo",DRAMA,"Andrei Tarkovsky",1962,95,12,8.0
"2026-04-17 13:00:00","The Godfather",CRIME,"Francis Ford Coppola",1972,175,12,7.0
"2026-04-17 16:30:00","On Golden Pond",DRAMA,"Mark Rydell",1981,109,12,6.5
"2026-04-18 10:00:00","Sen to Chihiro no kamikakushi",ANIMATION,"Hayao Miyazaki",2001,125,0,6.5
"2026-04-18 13:00:00","Sabrina",COMEDY,"Billy Wilder",1954,113,12,6.5
"2026-04-18 16:00:00","À bout de souffle",CRIME,"Jean-Luc Godard",1960,90,0,8.0
"2026-04-18 18:30:00","The Godfather",CRIME,"Francis Ford Coppola",1972,175,12,8.5
"2026-04-19 10:00:00","The Maltese Falcon",FILM_NOIR,"John Huston",1941,100,12,7.0
"2026-04-19 12:30:00","Kurenai no buta",ANIMATION,"Hayao Miyazaki",1992,94,0,8.0
"2026-04-19 15:00:00","Tôkyô goddofâzâzu",ANIMATION,"Satoshi Kon",2003,90,12,7.0
"2026-04-19 17:30:00","Aliens",ACTION,"James Cameron",1986,137,0,7.0
"2026-04-20 10:00:00","The Blues Brothers",ACTION,"John Landis",1980,133,0,7.0
"2026-04-21 10:30:00","The Godfather",CRIME,"Francis Ford Coppola",1972,175,12,6.5
"2026-04-21 14:30:00","The Incredibles",ANIMATION,"Brad Bird",2004,115,0,8.0
"2026-04-22 10:00:00","Hotaru no haka",ANIMATION,"Isao Takahata",1988,89,0,8.0
"2026-04-22 12:30:00","The African Queen",ADVENTURE,"John Huston",1951,105,6,7.0
"2026-04-23 10:30:00","The Treasure of the Sierra Madre",ADVENTURE,"John Huston",1948,126,12,6.5
